cfips,first_day_of_month,row_id,diff_abs,diff,diff_1_2,mb_dens_shift1,mb_dens_shift2,mb_dens_shift3,mb_dens_shift4,mb_dens_shift5,mb_dens_shift6,mb_dens_shift7,mb_dens_shift8,mb_dens_shift9,mb_dens_shift10,mb_dens_shift11,mb_dens_shift12,cfips_amount,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,rolling_lag_mean_t3_shift2,rolling_lag_std_t3_shift2,target,shift_target,microbusiness_density
37121,2023-02-01,37121_2023-02-01,0.08418995882352942,0.1558143999999997,1.8507480247923895,3.0181050280018935,3.009000353587148,2.9985597700887556,2.9881294,3.0045028,2.996316,3.0945559,2.996316,3.0618093,3.0372493,3.0536225,3.0290625,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9985631745586345,0.01043547721007444,0.0,3.0181050280018935,
37123,2023-02-01,37123_2023-02-01,0.033192817647058837,0.10874700000000015,3.2762208124755583,1.716722336008334,1.7100101033130355,1.704852112628264,1.69977,1.69977,1.7420294,1.7983754,1.7702024,1.7561159,1.7842889,1.8124619,1.8124619,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7048774053137665,0.005120098510318812,0.0,1.716722336008334,
37125,2023-02-01,37125_2023-02-01,0.20093392352941178,0.5618934000000007,2.796408839932662,5.030197444388597,5.014947143719562,4.999119326464825,4.9818783,4.9511418,4.9344926,4.9729133,4.916563,4.9088788,4.9293699,4.8845458,4.834599,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.998648256728129,0.0165394539286941,0.0,5.030197444388597,
37127,2023-02-01,37127_2023-02-01,0.05063565294117647,0.09979769999999988,1.9708978595760391,4.162890837194496,4.147509206757007,4.130884496511135,4.1150975,4.1028705,4.0920019,4.1069465,4.0498867,4.0498867,4.0634723,4.0458107,4.005054,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.131163734422715,0.01620765757547172,0.0,4.162890837194496,
37129,2023-02-01,37129_2023-02-01,0.06681448235294105,0.10093690000000066,1.5107039139630125,10.65460912824207,10.614684764131628,10.577693957400799,10.542128,10.501329,10.473248,10.511396,10.328604,10.267143,10.33814,10.300523,10.196674,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.578168907177476,0.036280713723455836,0.0,10.65460912824207,
37131,2023-02-01,37131_2023-02-01,0.04060323411764707,0.11579016000000009,2.8517472195564615,1.147316399751504,1.1411008004876293,1.1342168615366892,1.1280977,1.1589199,1.1465911,1.1465911,1.1465911,1.1589199,1.1650845,1.1650845,1.1527555,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1344717873414396,0.006505297529499615,0.0,1.147316399751504,
37133,2023-02-01,37133_2023-02-01,0.020191076470588234,-0.10038040000000015,-4.971522947091079,3.2656793060334106,3.256961556389304,3.2480242232032652,3.2385161,3.1965871,3.1806142,3.1939249,3.1153913,3.0987527,3.1074047,3.0954251,3.0714657,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24783395986419,0.009224199990015215,0.0,3.2656793060334106,
37135,2023-02-01,37135_2023-02-01,0.06363380588235286,0.37912940000000006,5.9579871853168775,9.398549992714385,9.362596979443872,9.328775336535866,9.2946301,9.2547493,9.259841,9.3099031,9.0561972,9.0409241,9.0952291,9.0892897,9.0477123,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.328667471993246,0.033983568108797976,0.0,9.398549992714385,
37137,2023-02-01,37137_2023-02-01,0.05265288235294124,-0.2135167,-4.055175907916326,2.624169087604531,2.611161597393888,2.59530705666458,2.5802858,2.5988491,2.3760905,2.4967515,2.4410617,2.4410617,2.4410617,2.4503434,2.4224987,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5955848180194896,0.015439772657156941,0.0,2.624169087604531,
37139,2023-02-01,37139_2023-02-01,0.020353376470588234,0.15959340000000033,7.841126519259431,2.2835059689247843,2.275783772937847,2.2687671177541113,2.2609258,2.2318981,2.2254474,2.2512498,2.2254474,2.1899693,2.218997,2.2125463,2.2060957,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.268492230230653,0.00743279976308771,0.0,2.2835059689247843,
37141,2023-02-01,37141_2023-02-01,0.09335940588235292,0.00639320000000021,0.06847944178283029,3.8024159055893305,3.789629231626421,3.775621907142755,3.7628822,3.7421043,3.725482,3.7441821,3.7109375,3.8106716,3.8501496,3.9207945,3.8917055,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.776044446256392,0.013378521206884753,0.0,3.8024159055893305,
37143,2023-02-01,37143_2023-02-01,0.03511275294117646,0.02754319999999999,0.7844215475255513,2.045347164740328,2.038385854051975,2.0315649412319323,2.0255475,1.9981751,1.9616789,1.9981751,1.9251825,1.9160584,1.9251825,1.9160584,1.8978102,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0318327650946357,0.006423366010671069,0.0,2.045347164740328,
37145,2023-02-01,37145_2023-02-01,0.02681832352941174,0.11286679999999993,4.208570303666392,2.2034581779650284,2.1967085186066164,2.1903301009684224,2.1839926,2.1775973,2.1552138,2.1743996,2.1488185,2.1488185,2.1616092,2.1743996,2.1392255,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.190343739858346,0.006357970274925918,0.0,2.2034581779650284,
37147,2023-02-01,37147_2023-02-01,0.04047845882352942,0.23782300000000056,5.875297798189841,4.195433433408701,4.179074238743569,4.162687469086046,4.1457367,4.1210093,4.0828581,4.1287808,4.0743804,4.0425878,4.0461202,4.0362291,3.9980783,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.162499469276537,0.016669564490908274,0.0,4.195433433408701,
37149,2023-02-01,37149_2023-02-01,0.0867185647058825,-0.2793460000000003,-3.221294090226692,5.945156155778099,5.929711043104144,5.914131336087587,5.8983092,5.9560223,5.9387083,5.9213943,5.8636808,5.8809948,5.9098516,5.8694525,5.8925376,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.914050526397244,0.0157010775184069,0.0,5.945156155778099,
37151,2023-02-01,37151_2023-02-01,0.025906800000000008,-0.06157900000000005,-2.376943505180108,2.7763321493425352,2.7688571920847567,2.761620074435594,2.7546647,2.7690728,2.7537642,2.7915857,2.697032,2.6808226,2.7888842,2.903249,2.8861394,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.761713988840117,0.007096712114087647,0.0,2.7763321493425352,
37153,2023-02-01,37153_2023-02-01,0.012278411764705859,0.034542300000000026,2.813254732121905,1.2290385672777524,1.2259250934266737,1.2241019106342856,1.2196884,1.2081274,1.2052372,1.2428105,1.2110176,1.1936761,1.1994566,1.1850053,1.1821151,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2232384680203197,0.0032067485223076873,0.0,1.2290385672777524,
37155,2023-02-01,37155_2023-02-01,0.014482803529411767,0.04637510000000011,3.202080308955464,1.215564748846345,1.20975623831148,1.2029096602609322,1.1982296,1.1850622,1.1698691,1.1739205,1.1020066,1.0837748,1.0928906,1.0797232,1.066556,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2036318328574707,0.005797154270456454,0.0,1.215564748846345,
37157,2023-02-01,37157_2023-02-01,0.02623068235294117,0.08284880000000006,3.158469112059163,1.8696094212981156,1.8631459585110615,1.8559946655660273,1.8492235,1.83131,1.8299321,1.8561133,1.8092626,1.795483,1.8161525,1.832688,1.8299321,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.856121374692363,0.006962094092303163,0.0,1.8696094212981156,
37159,2023-02-01,37159_2023-02-01,0.024551064705882406,-0.1515762999999999,-6.173919616760343,3.8948782567669573,3.8821978421235532,3.869039191135298,3.8554921,3.8682706,3.8564048,3.8600559,3.5597582,3.5360265,3.5688858,3.5880537,3.5296373,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.868909711086284,0.013353341881535696,0.0,3.8948782567669573,
37161,2023-02-01,37161_2023-02-01,0.02860140588235295,-0.2499764,-8.740003936458077,3.414888786742161,3.4047401321523663,3.39513221076911,3.3860939,3.3766723,3.2937629,3.28811,3.2278123,3.2070849,3.2259281,3.2296965,3.2108536,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3953220809738256,0.009324566016252863,0.0,3.414888786742161,
37163,2023-02-01,37163_2023-02-01,0.024374929411764727,-0.07735890000000012,-3.1737076523660543,1.7252513556705686,1.7194664268606645,1.7132965332819285,1.7073272,1.6822195,1.6864041,1.7115119,1.6487426,1.638281,1.6571118,1.6675733,1.644558,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7133633867141977,0.00606988955662215,0.0,1.7252513556705686,
37165,2023-02-01,37165_2023-02-01,0.04135736470588237,0.1812802,4.383262843007404,1.2132748165856202,1.2045789639369358,1.1989454724529347,1.1822258,1.1896379,1.2044621,1.2304044,1.1748137,1.1562836,1.2600527,1.2563466,1.2452285,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1952500787966234,0.011625744501071733,0.0,1.2132748165856202,
37167,2023-02-01,37167_2023-02-01,0.04303056470588248,-0.0829892000000001,-1.928610525268219,5.212420804794083,5.195747228365237,5.179226146220871,5.1619806,5.1784463,5.1640391,5.1866794,5.1599226,5.1413989,5.1290493,5.0878854,5.0467215,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.178984658195369,0.016884609416253808,0.0,5.212420804794083,
37169,2023-02-01,37169_2023-02-01,0.022261647058823483,-0.002705100000000016,-0.12151392001014767,2.519949593896162,2.5108403017923804,2.499760965227974,2.483283,2.4698017,2.4778905,2.5102458,2.4590163,2.426661,2.4509275,2.4401424,2.343076,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4979614223401185,0.013866505921575036,0.0,2.519949593896162,
37171,2023-02-01,37171_2023-02-01,0.022924476470588224,0.4029908999999998,17.57906665903718,3.2222386909043412,3.2110675986463177,3.199622697452774,3.1892912,3.1786957,3.1839936,3.2210784,3.1115899,3.0745051,3.081569,3.0656755,3.0427182,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19999383203303,0.010892942217714715,0.0,3.2222386909043412,
37173,2023-02-01,37173_2023-02-01,0.05249763529411786,-0.1640239000000001,-3.1244054914294073,4.98571691125063,4.9685662462102425,4.952349981925635,4.9380465,4.8469386,4.8469386,4.8924928,4.8287172,4.8013849,4.7193875,4.6920552,4.6738338,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.952987576045292,0.01526985991688863,0.0,4.98571691125063,
37175,2023-02-01,37175_2023-02-01,0.6575190588235301,-0.40184700000000007,-0.6111564290151638,39.58728804951587,39.3543345839727,39.11746813671638,38.879021,38.049953,36.405754,36.078308,35.841431,34.967083,35.061134,35.050686,34.684921,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.11694124022969,0.23765723004409275,0.0,39.58728804951587,
37177,2023-02-01,37177_2023-02-01,0.022910984705882362,-0.11347513999999992,-4.952870487965773,0.7648040764213028,0.7624757371187062,0.7600890145152135,0.75559431,0.75559431,0.75559431,0.78465563,0.69747168,0.63934904,0.726533,0.726533,0.69747168,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7593863538779733,0.003494110584374227,0.0,0.7648040764213028,
37179,2023-02-01,37179_2023-02-01,0.0719285235294118,0.30936819999999976,4.301050331910374,8.942522018388898,8.908920333357212,8.874453839390723,8.8420343,8.8101406,8.7544727,8.7799873,8.6234188,8.5677509,8.595005,8.5781879,8.5428152,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.875136157582645,0.03344823662243716,0.0,8.942522018388898,
37181,2023-02-01,37181_2023-02-01,0.018396317647058815,-0.10925740000000017,-5.939090751537884,2.1633019103645474,2.1562628959696983,2.1486232948432655,2.1418498,2.1300976,2.1183453,2.1624162,2.1183453,2.1095312,2.1095312,2.0448937,2.0448937,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1489119969376547,0.007210883824634859,0.0,2.1633019103645474,
37183,2023-02-01,37183_2023-02-01,0.10865970588235274,0.004070999999999714,0.03746559009102636,11.978786106459221,11.943301551463323,11.935089110944542,11.900429,11.844094,13.009534,13.325871,12.860874,12.525278,12.601834,12.578483,12.535991,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.926273220802623,0.02275530391994612,0.0,11.978786106459221,
37185,2023-02-01,37185_2023-02-01,0.01800171764705885,-0.27685499999999985,-15.379365759868634,1.5885533661317226,1.5827417807584434,1.5764429843486103,1.5702275,1.5393175,1.5454996,1.5764095,1.5084075,1.4898615,1.5207715,1.5022255,1.5084075,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5764707550356845,0.006257186598917213,0.0,1.5885533661317226,
37187,2023-02-01,37187_2023-02-01,0.03306628000000001,-0.0841752,-2.545650735431986,1.230766618331448,1.223386113085169,1.2204597459513347,1.2003399,1.2109624,1.2003399,1.2215849,1.2215849,1.1897174,1.1897174,1.2003399,1.2109624,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2147285863455013,0.012546578306947062,0.0,1.230766618331448,
37189,2023-02-01,37189_2023-02-01,0.058548335294117584,-0.10256859999999968,-1.7518619356937524,6.079470663337357,6.061961874512158,6.0426780984366655,6.0239968,6.0569825,6.1023378,6.106461,6.0404897,5.9580259,6.0116272,6.0404897,6.0054426,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.042878924316274,0.01898333397883209,0.0,6.079470663337357,
37191,2023-02-01,37191_2023-02-01,0.014960052941176468,-0.032911899999999994,-2.1999855300921003,2.0790025960322014,2.072210692349188,2.0651087849976935,2.0580883,2.0421999,2.0474961,2.0633845,2.0188968,2.0136006,2.011482,2.0083044,2.0019491,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0651359257822937,0.00706123529439241,0.0,2.0790025960322014,
37193,2023-02-01,37193_2023-02-01,0.015500282352941137,0.03862049999999995,2.491599773514565,2.445644279951168,2.425627508279106,2.408322791365757,2.3879554,2.3934703,2.3677342,2.3806021,2.3567042,2.3401597,2.3511894,2.3511894,2.3419979,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4073018998816207,0.01885679188290355,0.0,2.445644279951168,
37195,2023-02-01,37195_2023-02-01,0.033902405882353014,0.14695789999999986,4.334733661969838,2.783096169866455,2.7751110431641335,2.766301298572137,2.7582364,2.7391374,2.7200382,2.7073054,2.6277256,2.6165845,2.6388669,2.6436415,2.610218,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7665495805787566,0.008440060926632494,0.0,2.783096169866455,
37197,2023-02-01,37197_2023-02-01,0.03194420000000003,-0.10461659999999995,-3.2749794954952653,2.2715140892088863,2.264787692398991,2.2579984495369696,2.2513125,2.2546775,2.2647731,2.2748687,2.2681384,2.2614081,2.2580428,2.2513125,2.2479472,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2580328806453203,0.006737662181599322,0.0,2.2715140892088863,
37199,2023-02-01,37199_2023-02-01,0.046267064705882266,-0.055328799999999845,-1.1958571470164066,3.6539083839041293,3.6427563731631047,3.6309934222547975,3.6196613,3.5648179,3.5511072,3.5648179,3.5099747,3.4551313,3.4482758,3.3865771,3.2494688,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.631137031805968,0.011548206305709227,0.0,3.6539083839041293,
38001,2023-02-01,38001_2023-02-01,0.04341368235294117,-0.2224693000000002,-5.124405209200791,2.253830098841741,2.245509383793513,2.237317248606111,2.2311213,2.2311213,2.2311213,2.173913,2.1167047,2.0594966,2.0022883,1.94508,2.0022883,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.237982644133208,0.007217084052293446,0.0,2.253830098841741,
38003,2023-02-01,38003_2023-02-01,0.02999857647058828,-0.20732570000000017,-6.911184609152038,2.4201838541803364,2.405716539370437,2.3911723013541644,2.3854289,2.361927,2.3266745,2.3384254,2.3266745,2.3149235,2.3266745,2.279671,2.3031728,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3941059135748675,0.010457133369233885,0.0,2.4201838541803364,
38005,2023-02-01,38005_2023-02-01,0.0351681511764706,0.13377928000000006,3.8039895622805915,0.711977503194622,0.7047461565324427,0.6959091591770294,0.68523431,0.68523431,0.68523431,0.75154728,0.70733863,0.70733863,0.70733863,0.72944295,0.72944295,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6952965419031574,0.009770338464945095,0.0,0.711977503194622,
38007,2023-02-01,38007_2023-02-01,0.09281158235294112,-0.27586200000000005,-2.9722798922979274,6.011631724042678,5.999008021331663,5.988626500354216,5.9766765,5.9766765,6.4139943,6.2682214,6.7055392,6.7055392,6.7055392,6.7055392,6.7055392,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.988103673895293,0.01117493722023048,0.0,6.011631724042678,
38009,2023-02-01,38009_2023-02-01,0.041417452941176484,0.2342835000000001,5.656637078401305,1.9714261264803707,1.9614264922962699,1.9519814661575097,1.9440588,1.9242214,1.9242214,1.8845468,1.8845468,1.8647094,1.904384,1.8051974,1.7853601,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9524889194845934,0.00869495920540702,0.0,1.9714261264803707,
38011,2023-02-01,38011_2023-02-01,0.04772359999999997,-0.16820849999999998,-3.5246398008532482,2.1645963936779435,2.1569356450987645,2.151403259306852,2.1459227,2.1459227,2.1030042,2.1888411,2.1459227,2.0600858,2.0600858,2.1459227,2.1459227,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.151420534801872,0.005506492873785821,0.0,2.1645963936779435,
38013,2023-02-01,38013_2023-02-01,0.06257251764705882,0.12602390000000008,2.0140455385036558,1.6362920436776092,1.6299373531554502,1.6229534292314347,1.6129032,1.674938,1.6129032,1.4888338,1.4888338,1.5508685,1.5508685,1.5508685,1.5508685,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6219313274622948,0.0085629499852877,0.0,1.6362920436776092,
38015,2023-02-01,38015_2023-02-01,0.024975241176470528,0.09612840000000045,3.8489478167908207,5.001333489676388,4.983482161080293,4.966376461354631,4.9491711,4.9368901,4.9041414,4.9450774,4.8836732,4.8618407,4.8372793,4.8632054,4.8386436,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.966343240811642,0.017155554663647866,0.0,5.001333489676388,
38017,2023-02-01,38017_2023-02-01,0.04964161176470577,0.20311600000000052,4.091647969907618,6.587426000963882,6.56347980271156,6.539281544858981,6.5137997,6.5109353,6.5016255,6.5309863,6.4464846,6.4078145,6.4615231,6.4443364,6.5080705,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.538853682523514,0.02484281487655643,0.0,6.587426000963882,
38019,2023-02-01,38019_2023-02-01,0.04187825882352941,-0.16722400000000004,-3.9930982017343277,1.8178717356025642,1.811667671394248,1.8054580528977984,1.8012007,1.8012007,1.8012007,1.8345563,1.8012007,1.7678453,1.7678453,1.467645,1.4342896,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8061088080973489,0.005263742422355187,0.0,1.8178717356025642,
38021,2023-02-01,38021_2023-02-01,0.3529451117647058,0.10576400000000064,0.29966132544288987,5.353352495778863,5.339194920598554,5.326485051498195,5.3128371,5.2858682,5.2588997,5.2858682,5.3667746,5.420712,5.9600863,5.9870548,6.0140238,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.326172357365583,0.013181692224246207,0.0,5.353352495778863,
