cfips,first_day_of_month,row_id,diff_abs,diff,diff_1_2,mb_dens_shift1,mb_dens_shift2,mb_dens_shift3,mb_dens_shift4,mb_dens_shift5,mb_dens_shift6,mb_dens_shift7,mb_dens_shift8,mb_dens_shift9,mb_dens_shift10,mb_dens_shift11,mb_dens_shift12,cfips_amount,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,rolling_lag_mean_t3_shift2,rolling_lag_std_t3_shift2,target,shift_target,microbusiness_density
22045,2023-05-01,22045_2023-05-01,0.01822860588235297,-0.03772950000000019,-2.0697962446226317,2.378151916563767,2.3719913318349737,2.3497981430275052,2.3418852086112287,2.3352985,2.3085876,2.3009558,2.2818766,2.2971401,2.3333905,2.2971401,2.2971401,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3545582278245694,0.015607321017627476,0.0,2.378151916563767,
22047,2023-05-01,22047_2023-05-01,0.02540562352941178,-0.034766400000000086,-1.3684529316807144,1.45416039780708,1.4477085621932444,1.4424855608580327,1.4373434821875415,1.4316033,1.4431796,1.4431796,1.4431796,1.4586147,1.4856261,1.4740498,1.4508972,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4425125350796062,0.00518259265113767,0.0,1.45416039780708,
22049,2023-05-01,22049_2023-05-01,0.024948324117647084,0.08809864999999995,3.5312452084781025,1.046075338152758,1.039987676510908,1.0341094295613293,1.0277542528250112,1.0223643,0.99041533,0.98242813,0.99840254,1.014377,1.0303514,0.99840254,0.96645367,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0339504529657495,0.00611826110411209,0.0,1.046075338152758,
22051,2023-05-01,22051_2023-05-01,0.03605457647058826,0.07464220000000044,2.0702559094236004,5.303365075528562,5.285388075047381,5.266857610051914,5.2475888413496214,5.2285037,5.2169933,5.2087297,5.2152228,5.1981053,5.2391281,5.1674118,5.147048,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.266611508816306,0.018900818537781246,0.0,5.303365075528562,
22053,2023-05-01,22053_2023-05-01,0.025228823529411738,0.1364548000000001,5.408686609620192,1.6254690137608014,1.6185620421631948,1.611297671632369,1.6040150541904723,1.5965167,1.5879792,1.5879792,1.6007855,1.592248,1.6007855,1.6050543,1.592248,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6112915893286788,0.007273495893686319,0.0,1.6254690137608014,
22055,2023-05-01,22055_2023-05-01,0.04454664117647056,0.16154440000000037,3.6264103360800135,6.882539955320617,6.859467786450991,6.83393650352283,6.806056639187096,6.7828417,6.8091879,6.8005848,6.7892938,6.7107925,6.7134809,6.6070199,6.5640054,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.833153643053639,0.02671417818117276,0.0,6.882539955320617,
22057,2023-05-01,22057_2023-05-01,0.022592694117647055,0.0532007000000001,2.3547745002418843,1.954085984623755,1.9472614808437445,1.94023161592553,1.9328114982153846,1.9253527,1.9226934,1.9266824,1.9200341,1.9120561,1.9173747,1.9067374,1.8921111,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.940101531661553,0.007225869561981127,0.0,1.954085984623755,
22059,2023-05-01,22059_2023-05-01,0.01565386999999999,0.10502363000000003,6.709116020511228,0.9048373509777927,0.8997638477279961,0.8948691654340887,0.8899828517494399,0.88518846,0.85013145,0.85889572,0.86765993,0.85889572,0.88518846,0.87642419,0.90271693,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8948719549705082,0.004890498585961955,0.0,0.9048373509777927,
22061,2023-05-01,22061_2023-05-01,0.02303373529411766,0.07684749999999996,3.3363021246330473,2.90555280402051,2.8970085155985896,2.887628881028552,2.8790898205874447,2.8706357,2.8600233,2.8573704,2.8441048,2.849411,2.817574,2.785737,2.7592063,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8879090724048617,0.008962632879368231,0.0,2.90555280402051,
22063,2023-05-01,22063_2023-05-01,0.03270282352941173,-0.07670639999999995,-2.3455589371667864,3.4301344820843895,3.4208837082371337,3.412260228163269,3.403273986077219,3.3940635,3.3720553,3.3921497,3.3768396,3.3404779,3.3854516,3.3184698,3.2859356,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.412139307492541,0.008805483802393065,0.0,3.4301344820843895,
22065,2023-05-01,22065_2023-05-01,0.015489174705882357,-0.04651706999999994,-3.0031987425601216,0.6995846104007771,0.6931848793081288,0.6875621483828304,0.6784645759093133,0.67248702,0.68428504,0.69608307,0.68428504,0.67248702,0.68428504,0.63709295,0.61349696,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6864038678667574,0.007428192468816207,0.0,0.6995846104007771,
22067,2023-05-01,22067_2023-05-01,0.015767198823529407,-0.010320429999999936,-0.6545506348660199,0.9827029722869595,0.9775872300666927,0.9727817881176852,0.9678548198821559,0.96289706,0.9367314,0.96289706,0.95243078,0.94719768,0.98382962,0.94719768,0.94196451,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9727412793555112,0.004866331546438678,0.0,0.9827029722869595,
22069,2023-05-01,22069_2023-05-01,0.023780005882352923,0.050852600000000026,2.138460362524031,1.9256077078576193,1.9188616698427627,1.9120980493102817,1.905345192279315,1.8991841,1.8822573,1.9194963,1.9296523,1.9364231,1.9431938,1.8957988,1.8551745,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9121016371441197,0.006758239495995098,0.0,1.9256077078576193,
22071,2023-05-01,22071_2023-05-01,0.06168432352941162,0.37075000000000014,6.0104412075334395,7.653560111479822,7.628678291277532,7.604289078826729,7.579070100701934,7.5548391,7.5471759,7.5321689,7.5059867,7.4980044,7.528018,7.4130721,7.3894439,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.604012490268732,0.024805251842480034,0.0,7.653560111479822,
22073,2023-05-01,22073_2023-05-01,0.029975329411764683,0.10132340000000006,3.380226405793318,3.58009857436538,3.5674846862011917,3.554353514864093,3.542417382077304,3.5304546,3.5304546,3.5356188,3.5175447,3.5123806,3.547668,3.4822574,3.4676261,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5547518610475293,0.012538398772222993,0.0,3.58009857436538,
22075,2023-05-01,22075_2023-05-01,0.03743718235294109,0.04060100000000011,1.084510036498793,3.5101962487765146,3.497907709911009,3.4862091141983123,3.4751539499075137,3.4636548,3.475239,3.4404864,3.4289024,3.4231102,3.4810309,3.3536055,3.3072691,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4864235913389447,0.011378396148281261,0.0,3.5101962487765146,
22077,2023-05-01,22077_2023-05-01,0.015076376470588218,-0.011689800000000083,-0.775371988276172,1.6174693886244558,1.6103598950274833,1.6037261455929552,1.5962161594994742,1.5889769,1.5889769,1.6007036,1.5948402,1.5948402,1.6241572,1.5889769,1.55966,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6034340667066376,0.007076390056264887,0.0,1.6174693886244558,
22079,2023-05-01,22079_2023-05-01,0.0257053411764706,0.09152860000000018,3.560684115088927,3.0565250056223743,3.047123188514048,3.036959602858616,3.0279754069423475,3.018991,3.0006323,2.9965527,2.9863534,2.9700344,2.9679947,2.9118986,2.9118986,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0373527327716707,0.009579942490703434,0.0,3.0565250056223743,
22081,2023-05-01,22081_2023-05-01,0.027868458823529448,0.26315791999999993,9.442858741001302,1.1033075151113387,1.098353032721902,1.0923533024572256,1.0870123425764788,1.0827533,1.0672854,1.0518175,1.0518175,1.0363495,1.0827533,1.0672854,1.0518175,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.092572892585202,0.005673533124237836,0.0,1.1033075151113387,
22083,2023-05-01,22083_2023-05-01,0.016771235294117667,-0.06435020000000002,-3.836938595845124,1.2087565991553821,1.2036677517354426,1.1983275184266444,1.1939699671413377,1.1892518,1.1763949,1.1699666,1.1763949,1.1635382,1.1763949,1.1571097,1.1378247,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1986550791011417,0.004857183186270405,0.0,1.2087565991553821,
22085,2023-05-01,22085_2023-05-01,0.020339170588235318,0.06010929999999992,2.9553466666319537,1.089629401389945,1.0832386663217628,1.0767306900599733,1.0709630753863641,1.0652245,1.0433737,1.0324484,1.0105976,1.0269856,1.0652245,1.0324484,1.0379111,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0769774772560334,0.006141515378423297,0.0,1.089629401389945,
22087,2023-05-01,22087_2023-05-01,0.05153984705882353,0.07679610000000014,1.4900335251742427,2.9634295037566116,2.953097485810998,2.943773275488228,2.9355276970311173,2.9265165,2.9614947,2.9498353,2.9469204,2.9294312,2.9702394,2.9177718,2.9265165,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.944132819443448,0.008790410873993328,0.0,2.9634295037566116,
22089,2023-05-01,22089_2023-05-01,0.05568791764705887,0.04777240000000038,0.8578593349956848,3.9244881388709607,3.9111436993716526,3.8983329553655035,3.881113207299175,3.8634772,3.8259432,3.7033329,3.7058353,3.6983285,3.7258532,3.6482835,3.683315,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8968632873454436,0.015069092759541776,0.0,3.9244881388709607,
22091,2023-05-01,22091_2023-05-01,0.019580278235294134,0.012345680000000026,0.6305160657904496,0.6670337261499159,0.6604295216672367,0.6518776288391073,0.6476252713843326,0.64356434,0.64356434,0.65594059,0.65594059,0.68069309,0.74257427,0.75495052,0.76732671,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6533108072968922,0.006521327065539873,0.0,0.6670337261499159,
22093,2023-05-01,22093_2023-05-01,0.020480141176470606,-0.012181699999999962,-0.5948054700909666,1.3480587384464908,1.3432642709371518,1.3374221704305744,1.3321796298621214,1.3194869,1.2889432,1.2828344,1.2767258,1.2889432,1.3194869,1.2950519,1.270617,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3376220237432825,0.005545022357978907,0.0,1.3480587384464908,
22095,2023-05-01,22095_2023-05-01,0.043674229411764805,0.21216400000000002,4.857876208866734,2.878740549512227,2.8689900426326114,2.858976199971616,2.8487138084466315,2.8391168,2.8545804,2.8391168,2.8112822,2.8174677,2.8731365,2.7710769,2.7741697,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.858893350350286,0.01013837098530532,0.0,2.878740549512227,
22097,2023-05-01,22097_2023-05-01,0.013358952941176472,-0.021363299999999974,-1.5991747327855015,1.9834915395266397,1.9767273317435738,1.9700879313184543,1.963514985681156,1.9566437,1.9665424,1.9731416,1.9648926,1.9549938,1.9764411,1.9137493,1.885703,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9701100829143947,0.006606200885398071,0.0,1.9834915395266397,
22099,2023-05-01,22099_2023-05-01,0.024820529411764686,-0.36883140000000014,-14.859932835484875,2.23850221199873,2.2320848998070177,2.2259006440219395,2.220200559606906,2.2143576,2.2266459,2.2389343,2.2413921,2.2610533,2.2315614,2.1430852,2.1480007,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.226062034478621,0.005943813645965377,0.0,2.23850221199873,
22101,2023-05-01,22101_2023-05-01,0.03371475882352941,0.10614889999999999,3.148440140284173,1.8135892081176386,1.8074405421927706,1.8014493448730469,1.7956443086360996,1.7892382,1.7681884,1.776082,1.7787133,1.7813445,1.7945007,1.7392448,1.7366136,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8015113985673057,0.005898361596790956,0.0,1.8135892081176386,
22103,2023-05-01,22103_2023-05-01,0.07672977058823538,-0.3304027999999999,-4.306057446373481,7.5642445441133965,7.542957126744596,7.522289350318057,7.503055321153294,7.4814982,7.4881105,7.5272756,7.5888205,7.5755959,7.6534166,7.5857682,7.6330714,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.522767266071983,0.019955195437852135,0.0,7.5642445441133965,
22105,2023-05-01,22105_2023-05-01,0.04445215294117646,-0.14454909999999987,-3.2517907555857133,3.929200536759752,3.9181713987183993,3.907312986383789,3.896905286656545,3.8861489,3.855448,3.8475251,3.8435638,3.8079109,3.8911006,3.6930299,3.7554221,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.907463223919578,0.010633852032292598,0.0,3.929200536759752,
22107,2023-05-01,22107_2023-05-01,0.024412658823529415,0.11507470000000009,4.713730726007147,2.785521268544028,2.775435507875258,2.7650826020104646,2.750614042203388,2.7360988,2.7360988,2.8243601,2.7949398,2.5595763,2.6184173,2.5595763,2.5301559,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7637107173630366,0.012467471280862603,0.0,2.785521268544028,
22109,2023-05-01,22109_2023-05-01,0.015087235294117636,0.08389069999999998,5.56037593134828,2.5452032181495894,2.5366730911995634,2.5270431827780793,2.518127643672013,2.5099013,2.4894369,2.47138,2.4834177,2.4641571,2.4894369,2.4328587,2.4316549,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5272813058832186,0.00927501660155229,0.0,2.5452032181495894,
22111,2023-05-01,22111_2023-05-01,0.015956658823529434,-0.06314930000000007,-3.957551558781286,1.3266408849048246,1.2816921717798266,1.2740144892908893,1.2632318001162417,1.2486334,1.2658956,1.2601415,1.2831578,1.2716497,1.2831578,1.2486334,1.1968467,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2729794870623192,0.009273605161926816,0.0,1.3266408849048246,
22113,2023-05-01,22113_2023-05-01,0.02075435882352943,-0.08985529999999997,-4.329466439509088,1.837521742036067,1.8313208724200156,1.8259218313025531,1.8209705347383391,1.8151222,1.7837111,1.7680054,1.7814673,1.77698,1.8016603,1.7567871,1.7253758,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8260710794869695,0.005176782668466696,0.0,1.837521742036067,
22115,2023-05-01,22115_2023-05-01,0.031198717647058807,0.1855137,5.946196318023633,1.622388673927105,1.6150115281805661,1.6078358368739045,1.5994888206823943,1.5914547,1.5752704,1.5779678,1.5617836,1.5833626,1.6022443,1.5482966,1.5563887,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6074453952456216,0.0077687158216353126,0.0,1.622388673927105,
22117,2023-05-01,22117_2023-05-01,0.018522082352941192,-0.3290405999999999,-17.764773621565844,1.4674380029676841,1.461925100698552,1.4558400409447396,1.450559164178897,1.4449639,1.4251311,1.3996316,1.3939651,1.3939651,1.4279643,1.3797989,1.3826321,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4561081019407294,0.005687707865684456,0.0,1.4674380029676841,
22119,2023-05-01,22119_2023-05-01,0.027260982352941172,0.052692300000000136,1.9328833905471934,1.7245014821531266,1.7185606019686603,1.7123649939371521,1.7069318949102792,1.7008388,1.7041672,1.7208095,1.7141526,1.7241379,1.7807217,1.7008388,1.7208095,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.712619163605364,0.00581851859390861,0.0,1.7245014821531266,
22121,2023-05-01,22121_2023-05-01,0.03646822941176468,0.060422899999999835,1.6568640971778947,2.45122741838112,2.442086175542842,2.43268241195229,2.421303189118402,2.4125211,2.4274747,2.4075367,2.447413,2.437444,2.4623666,2.4274747,2.3875985,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4320239255378446,0.010407129020442064,0.0,2.45122741838112,
22123,2023-05-01,22123_2023-05-01,0.018482892352941174,0.10565859,5.716561454905979,0.6913297722933777,0.6858950286051221,0.6793238388485046,0.6713349287189359,0.66170388,0.62625545,0.6380716,0.64988774,0.6380716,0.6380716,0.64988774,0.64988774,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6788512653908542,0.007291544515982828,0.0,0.6913297722933777,
22125,2023-05-01,22125_2023-05-01,0.02700148235294121,0.19361840000000008,7.170658168658272,2.0408256061817776,2.0325113477719827,2.023089326194729,2.014464635251651,2.00542,1.9899342,2.0131631,2.00542,1.9899342,2.0131631,1.9434766,1.9047619,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0233551030727877,0.009026291387359015,0.0,2.0408256061817776,
22127,2023-05-01,22127_2023-05-01,0.023152877058823525,0.21106321000000006,9.116068360047038,0.7556155066179744,0.7308279277348216,0.7081715071437835,0.684849730511721,0.66678518,0.67567569,0.65789473,0.66678518,0.67567569,0.67567569,0.67567569,0.68456614,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7079497217967754,0.022989900968179735,0.0,0.7556155066179744,
23001,2023-05-01,23001_2023-05-01,0.033537282352941136,0.022577699999999812,0.6732119723475388,3.9612184882168653,3.9474505151468926,3.9338421276698647,3.9201683610392872,3.9056404,3.8973632,3.8902683,3.8808088,3.8748965,3.9328368,3.878444,3.8311458,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9338203346186815,0.013641090110043087,0.0,3.9612184882168653,
23003,2023-05-01,23003_2023-05-01,0.026374952941176467,-0.2259335,-8.566214336150477,3.364007780261406,3.3552137279556375,3.3466294751795456,3.33821235040791,3.3296397,3.3677862,3.3605204,3.3532543,3.18432,3.1697881,3.2515304,3.2569799,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.346685184514364,0.00850082568212624,0.0,3.364007780261406,
23005,2023-05-01,23005_2023-05-01,0.059212841176470354,0.19432639999999957,3.2818286732915602,9.127260854886776,9.097046398090576,9.067598344769953,9.039488887931281,9.0102501,8.9993992,9.0390453,9.0473928,9.0377941,9.045723,8.9342947,8.8558359,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.068044543597269,0.028781349238338808,0.0,9.127260854886776,
23007,2023-05-01,23007_2023-05-01,0.043359670588235255,-0.016282599999999814,-0.3755240706191564,3.8074978472635106,3.7924847370778645,3.778240271922122,3.76505346478831,3.7505078,3.7505078,3.7220643,3.6814303,3.6529865,3.624543,3.5026412,3.4985778,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.778592824596099,0.013719034036587814,0.0,3.8074978472635106,
23009,2023-05-01,23009_2023-05-01,0.04566656470588229,0.1594047999999999,3.490623851972536,5.704520926524757,5.684983528006615,5.664968108155059,5.638157414733325,5.6194067,5.5886998,5.6062469,5.6610808,5.6457272,5.6062469,5.577733,5.6084399,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.662703016965,0.023495088840973715,0.0,5.704520926524757,
23011,2023-05-01,23011_2023-05-01,0.04553250588235289,0.10290979999999994,2.2601391688368477,4.29967814896806,4.284718978845117,4.259423681688878,4.237917204851219,4.2217669,4.1081858,4.12644,4.1203551,4.1122422,4.1416516,4.0635648,4.0341554,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.260686621795071,0.023426433265165948,0.0,4.29967814896806,
23013,2023-05-01,23013_2023-05-01,0.24524841764705851,0.09208630000000007,0.37548172943779456,7.937939310429738,7.9243068155228125,7.911675995808426,7.897771833928853,7.8814878,7.850975,7.850975,7.7991028,7.8296161,7.4726148,7.4054861,7.3292041,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91125154842003,0.013272581841369742,0.0,7.937939310429738,
23015,2023-05-01,23015_2023-05-01,0.058286770588235254,0.0035113999999998313,0.06024351605969024,5.32381735688654,5.306289711327199,5.288760418815767,5.271987515034655,5.2559848,5.2804475,5.2629738,5.2385111,5.2175431,5.2140484,4.9834003,5.0113578,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.289012548392541,0.01715248800073283,0.0,5.32381735688654,
23017,2023-05-01,23017_2023-05-01,0.36260245294117643,-0.18171309999999963,-0.5011358818068399,9.388039457520374,9.367825925558241,9.345527231917242,9.324260798603046,9.3026705,9.1902323,8.9886923,8.9165621,8.6407709,8.4837809,8.0446358,7.8027878,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.345871318692843,0.02178460163604004,0.0,9.388039457520374,
