cfips,first_day_of_month,row_id,state,diff_abs,diff,diff_1_2,mb_dens_shift1,active_shift1,mb_dens_shift2,active_shift2,mb_dens_shift3,active_shift3,mb_dens_shift4,active_shift4,mb_dens_shift5,active_shift5,cfips_amount,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,rolling_lag_mean_t3_shift2,rolling_lag_min_t3_shift2,rolling_lag_mean_t6_shift2,rolling_lag_min_t6_shift2,rolling_lag_mean_t3_shift3,rolling_lag_min_t3_shift3,rolling_lag_mean_t6_shift3,rolling_lag_min_t6_shift3,rolling_lag_std_t6_shift1,target,shift_target,microbusiness_density,state_rolling_lag_mean_t3_shift2,state_rolling_lag_min_t3_shift2,state_rolling_lag_mean_t6_shift2,state_rolling_lag_min_t6_shift2,state_rolling_lag_mean_t3_shift3,state_rolling_lag_min_t3_shift3,state_rolling_lag_mean_t6_shift3,state_rolling_lag_min_t6_shift3
38017,2023-05-01,38017_2023-05-01,North Dakota,0.04964161176470577,0.20311600000000052,4.091647969907618,6.598772724163961,,6.593457785085005,,6.587964579891013,,6.579284620916591,,6.5703726,9175.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58690232863087,6.579284620916591,6.566702314315434,6.5137997,6.579207266935867,6.5703726,6.552948566801267,6.5109353,0.01608762402552625,0.0,6.598772724163961,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38019,2023-05-01,38019_2023-05-01,North Dakota,0.04187825882352941,-0.16722400000000004,-3.9930982017343277,1.7753132369787763,,1.7738833223423691,,1.7724054475462538,,1.7701917841523878,,1.7678453,53.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.772160184680337,1.7701917841523878,1.7533249090068352,1.6344229,1.7701475105662139,1.7678453,1.7578778052831072,1.6344229,0.05619880674447938,0.0,1.7753132369787763,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38021,2023-05-01,38021_2023-05-01,North Dakota,0.3529451117647058,0.10576400000000064,0.29966132544288987,5.273387256375331,,5.26913984050287,,5.264784061365296,,5.262578182494024,,5.2588997,195.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.265500694787396,5.262578182494024,5.262200197393699,5.2049623,5.262087314619773,5.2588997,5.264988257309887,5.2049623,0.025329100451206617,0.0,5.273387256375331,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38023,2023-05-01,38023_2023-05-01,North Dakota,0.05533064705882351,0.2668089,4.822081688586584,2.2420728154477465,,2.240266952308825,,2.2384005194810928,,2.235293849064406,,2.2321429,40.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2379871069514414,2.235293849064406,2.2164638368090537,2.1763394,2.235279089515166,2.2321429,2.2244104280909163,2.1763394,0.02527390737495423,0.0,2.2420728154477465,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38025,2023-05-01,38025_2023-05-01,North Dakota,0.047475923529411754,-0.11968869999999998,-2.5210399525109137,2.036444342505887,,2.0348041014988785,,2.033108845864666,,2.030538009847244,,2.0278451,67.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0328169857369294,2.030538009847244,2.035375426201798,2.0278451,2.0304973185706365,2.0278451,2.039259975951985,2.0278451,0.003610402730896823,0.0,2.036444342505887,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38027,2023-05-01,38027_2023-05-01,North Dakota,0.07739014117647058,0.05537100000000006,0.7154787309889914,1.883012852720365,,1.881496192120667,,1.8799314796903548,,1.8775078904800067,,1.875,33.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8796451874303426,1.8775078904800067,1.9341407603818384,1.875,1.8774797900567872,1.875,1.9519974616950602,1.875,0.06785563835106441,0.0,1.883012852720365,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38029,2023-05-01,38029_2023-05-01,North Dakota,0.03963981176470588,-0.22404780000000013,-5.652090411778537,1.647414656333898,,1.6460877567872398,,1.6447163522662607,,1.642703987818565,,1.6405952,43.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6445026989573552,1.642703987818565,1.6743434161453443,1.6405952,1.642671846694942,1.6405952,1.6988635733474708,1.6405952,0.029736975891557018,0.0,1.647414656333898,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38031,2023-05-01,38031_2023-05-01,North Dakota,0.06394928235294114,0.6242683000000002,9.761928156669752,2.026297516392993,,2.024665448081861,,2.0229786392604474,,2.020170952326191,,2.017405,51.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.022605013222833,2.020170952326191,1.9870409066114165,1.8987342,2.020184863862213,2.017405,1.9660523652644397,1.8987342,0.03444489377706538,0.0,2.026297516392993,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38033,2023-05-01,38033_2023-05-01,North Dakota,0.591023805882353,0.0,0.0,2.3100922394031604,,2.3082315904563893,,2.3063659287149725,,2.3034992292209857,,2.3012552,33.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3060322494641157,2.3034992292209857,2.3036437413987243,2.2315202,2.303706785978653,2.3012552,2.290858509655993,2.2315202,0.02676714103460776,0.0,2.3100922394031604,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38035,2023-05-01,38035_2023-05-01,North Dakota,0.04573091764705885,0.02156709999999995,0.4716087301472951,4.107247995900833,,4.103939839400695,,4.10052072542796,,4.09530837492547,,4.0899024,2271.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.099922979918041,4.09530837492547,4.097914139959021,4.0899024,4.095243833451143,4.0899024,4.098876266725571,4.0899024,0.006391650876772295,0.0,4.107247995900833,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38037,2023-05-01,38037_2023-05-01,North Dakota,0.02384827647058824,0.1607715999999999,6.7414347614712264,1.6110592936211454,,1.6097616762677205,,1.6084205360815853,,1.6062274309377533,,1.6039823,29.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6081365477623528,1.6062274309377533,1.5507496905478433,1.3827434,1.6062100890064464,1.6039823,1.5129133111698898,1.3827434,0.046823733627241654,0.0,1.6110592936211454,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38039,2023-05-01,38039_2023-05-01,North Dakota,0.0737203764705882,-5.160610699999999,-70.00250062557534,1.1921516242472099,,1.1911031399788206,,1.1893072416513502,,1.1868608225694695,,1.1847066,22.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18909040139988,1.1868608225694695,1.16894840069994,1.1308563,1.1869582214069399,1.1847066,1.1589072607034698,1.1308563,0.023823107141761328,0.0,1.1921516242472099,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38041,2023-05-01,38041_2023-05-01,North Dakota,0.02370794117647059,-0.09857079999999985,-4.157712357487556,1.43117737034084,,1.4300246377263814,,1.4288332417967275,,1.4269530027383492,,1.4250615,29.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428603627420486,1.4269530027383492,1.426832563710243,1.4250615,1.426949248178359,1.4250615,1.4260053740891794,1.4250615,0.0025738397207441584,0.0,1.43117737034084,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38043,2023-05-01,38043_2023-05-01,North Dakota,0.31958441764705886,-0.9287925000000001,-2.906250895579445,7.972386529173076,,7.965965221683385,,7.959393691639656,,7.95544040133262,,7.949791,152.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.960266438218554,7.95544040133262,7.955028719109277,7.949791,7.954875030990759,7.949791,7.978483548828713,7.949791,0.009054253579116867,0.0,7.972386529173076,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38045,2023-05-01,38045_2023-05-01,North Dakota,0.04151064470588235,-1.8746159400000002,-45.159884971248204,1.6950695548433798,,1.693705102715536,,1.6922940267716855,,1.6907613508968877,,1.6891892,55.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6922534934613698,1.6907613508968877,1.6856025800640182,1.6277641,1.690748192556191,1.6891892,1.6746124129447624,1.6277641,0.026389558188208772,0.0,1.6950695548433798,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38047,2023-05-01,38047_2023-05-01,North Dakota,0.032884434705882364,0.13404828000000002,4.076344361669124,0.7859302396171015,,0.7852390225977811,,0.7840550701758497,,0.7824422596103813,,0.78069556,11.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7839121174613374,0.7824422596103813,0.7823038387306687,0.78069556,0.7823976299287437,0.78069556,0.7815465949643717,0.78069556,0.0022564663586976353,0.0,0.7859302396171015,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38049,2023-05-01,38049_2023-05-01,North Dakota,0.027241605882352922,0.0,0.0,1.4017623812288282,,1.4006333407282938,,1.3994664315596976,,1.3976234231248537,,1.3957677,62.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.399241065137615,1.3976234231248537,1.393752315902141,1.3732553,1.3976191848948505,1.3957677,1.3929413757807587,1.3732553,0.002522994417989916,0.0,1.4017623812288282,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38051,2023-05-01,38051_2023-05-01,North Dakota,0.041237500000000024,0.0,0.0,1.4825293861134599,,1.4813352923479477,,1.4801011479904336,,1.4781519487537442,,1.4761904,31.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4798627963640418,1.4781519487537442,1.4780265981820209,1.4761904,1.4781478322480595,1.4761904,1.4692326327906962,1.4285715,0.0026678886514101548,0.0,1.4825293861134599,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38053,2023-05-01,38053_2023-05-01,North Dakota,0.10804287647058822,0.08769990000000005,0.8117138571729345,3.432962318069633,,3.4301972606349262,,3.427326870507183,,3.423700890902892,,3.4199872,321.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4270750073483343,3.423700890902892,3.4768019703408335,3.4199872,3.4236716538033587,3.4199872,3.492857226901679,3.4199872,0.0712952924571613,0.0,3.432962318069633,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38055,2023-05-01,38055_2023-05-01,North Dakota,0.03253642352941174,-0.013299699999999914,-0.40876342748542943,2.110666937381413,,2.1089669142624063,,2.107209871389759,,2.104531632517998,,2.1017404,157.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.106902806056721,2.104531632517998,2.1065527196950273,2.0883534,2.1044939679692525,2.1017404,2.103117133984626,2.0883534,0.009484198278989244,0.0,2.110666937381413,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38057,2023-05-01,38057_2023-05-01,North Dakota,0.06234767647058823,0.21370789999999973,3.427680261682468,1.7834275810911135,,1.7819911308083938,,1.7805065011566277,,1.7780197593762612,,1.7755134,115.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7801724637804277,1.7780197593762612,1.7829893318902137,1.7755134,1.7780132201776295,1.7755134,1.7793364934221483,1.7600741,0.011181910344106202,0.0,1.7834275810911135,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38059,2023-05-01,38059_2023-05-01,North Dakota,0.03700345294117646,0.05795670000000008,1.566251130458893,2.9393033120349603,,2.936935869073812,,2.93448902071347,,2.9307588639002597,,2.9268699,704.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.934061251229181,2.9307588639002597,2.929772642281257,2.9227123,2.9307059282045764,2.9268699,2.934331214102288,2.9227123,0.006290814457722383,0.0,2.9393033120349603,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38061,2023-05-01,38061_2023-05-01,North Dakota,0.048057823529411715,0.1062135999999998,2.2101208960284344,3.0172539679203245,,3.014823740104399,,3.0123120010491227,,3.0084032410734367,,3.0044065,225.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.011846327408986,3.0084032410734367,2.996998963704493,2.9643476,3.008373914040853,3.0044065,2.9841353236870933,2.9376419,0.019762460118711717,0.0,3.0172539679203245,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38063,2023-05-01,38063_2023-05-01,North Dakota,0.02397120647058823,-0.2115954000000002,-8.827065098271955,1.5336656053994775,,1.532430324294805,,1.5311536111510748,,1.529194216650931,,1.5273653,36.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5309260506989368,1.529194216650931,1.5291456753494685,1.5273653,1.5292377092673355,1.5273653,1.5283015046336679,1.5273653,0.00264486975884163,0.0,1.5336656053994775,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38065,2023-05-01,38065_2023-05-01,North Dakota,0.02006603529411765,-0.22107599999999983,-11.01742306138613,1.5068296597268949,,1.505615993462184,,1.5043616201325856,,1.5024790653235174,,1.5006821,22.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5041522263060958,1.5024790653235174,1.4796795298197145,1.4324692,1.5025075951520341,1.5006821,1.4674883975760171,1.4324692,0.029282068354951844,0.0,1.5068296597268949,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38067,2023-05-01,38067_2023-05-01,North Dakota,0.061242935294117624,0.2540836000000004,4.14878220287402,2.1654838724098835,,2.163739697342878,,2.1619370216404907,,2.1589304044590065,,2.1558871,117.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.161535707814125,2.1589304044590065,2.1464272039070624,2.1190345,2.1589181753664994,2.1558871,2.1420474043499165,2.1190345,0.017550057979628518,0.0,2.1654838724098835,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38069,2023-05-01,38069_2023-05-01,North Dakota,0.08077545882352939,-0.12322849999999996,-1.5255685550387028,1.8137647247263322,,1.8123038395862547,,1.8107966697300633,,1.8084979222012258,,1.8060837,57.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8105328105058478,1.8084979222012258,1.808308255252924,1.8060837,1.8084594306437631,1.8060837,1.8072715653218816,1.8060837,0.003225839491129345,0.0,1.8137647247263322,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38071,2023-05-01,38071_2023-05-01,North Dakota,0.01837114705882353,0.0337419000000001,1.8366789995181116,2.016472128021565,,2.014847973506347,,2.0131693439141163,,2.0106106294426658,,2.007941,177.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0128759822877096,2.0106106294426658,2.006627041143855,1.9739081,2.010573657785594,2.007941,2.005475878892797,1.9739081,0.016087988485835373,0.0,2.016472128021565,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38073,2023-05-01,38073_2023-05-01,North Dakota,0.02489407647058824,0.18984344000000009,7.6260487198348414,0.967884906686664,,0.9670336625348026,,0.9659871055346378,,0.964180335737168,,0.96223235,40.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9657337012688694,0.964180335737168,0.9720016389677681,0.96223235,0.9641332637572685,0.96223235,0.9712014202119676,0.96223235,0.00874154920331403,0.0,0.967884906686664,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38075,2023-05-01,38075_2023-05-01,North Dakota,0.03370045882352943,-0.05446620000000002,-1.6161857108595832,1.3363764992220253,,1.335300123359904,,1.3349209246372005,,1.3331410095801273,,1.330377,24.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3344540191924106,1.3331410095801273,1.295460576262872,1.2195122,1.3328129780724425,1.330377,1.2761625890362212,1.2195122,0.04679602157892715,0.0,1.3363764992220253,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38077,2023-05-01,38077_2023-05-01,North Dakota,0.04083642941176475,0.04699619999999971,1.1508400875631004,2.705428133330078,,2.703249063628452,,2.7009969066751505,,2.697553512582448,,2.693974,342.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.700599827628684,2.697553512582448,2.6894098138143416,2.6703427,2.6975081397525327,2.693974,2.6786740032096,2.6388342,0.012867897773393748,0.0,2.705428133330078,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38079,2023-05-01,38079_2023-05-01,North Dakota,0.01124592294117647,-0.05205080000000001,-4.628415139625242,1.6014373930612233,,1.6000983998163014,,1.5993304110297855,,1.598392989577908,,1.5951307,152.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5992739334746648,1.598392989577908,1.2893700700706658,0.66113967,1.5976180335358976,1.5951307,1.1328769484346155,0.66113967,0.37426752720260964,0.0,1.6014373930612233,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38081,2023-05-01,38081_2023-05-01,North Dakota,0.0467106729411765,0.09652506999999999,2.0664457161975713,0.8011802659252119,,0.8004756366751389,,0.7992687110875601,,0.7975784644108409,,0.79592484,25.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7991076040578466,0.7975784644108409,0.7869038953622566,0.76408786,0.7975906718328004,0.79592484,0.7808392659164002,0.76408786,0.014335153713372868,0.0,0.8011802659252119,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38083,2023-05-01,38083_2023-05-01,North Dakota,0.09513102705882351,0.42444820000000005,4.461722038778641,0.8352776736957737,,0.8345430561498218,,0.8334538626357836,,0.8318539933925756,,0.83025831,9.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8332836373927269,0.8318539933925756,0.8625212870296969,0.83025831,0.8318553886761197,0.83025831,0.8771823193380598,0.83025831,0.036555778388567495,0.0,0.8352776736957737,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38085,2023-05-01,38085_2023-05-01,North Dakota,0.03255284529411766,-0.2142092,-6.580352594822422,0.9262817089669768,,0.9254670543708704,,0.9240716716543885,,0.9221708452813634,,0.92035401,26.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9239031904355408,0.9221708452813634,0.9103291835511037,0.88495576,0.9221988423119173,0.92035401,0.9035773011559587,0.88495576,0.015952353370376784,0.0,0.9262817089669768,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38087,2023-05-01,38087_2023-05-01,North Dakota,0.05501046411764706,0.33670038,6.120660594317515,1.6382492222443137,,1.6369297049376348,,1.6355659302612118,,1.6335313372858076,,1.6313213,10.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6353423241615515,1.6335313372858076,1.6333318120807758,1.6313213,1.6334728558490064,1.6313213,1.6323970779245032,1.6313213,0.0029066068405454084,0.0,1.6382492222443137,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
38089,2023-05-01,38089_2023-05-01,North Dakota,0.04471677647058829,0.1128471000000002,2.5235964867508613,3.3483491389771367,,3.345652232683703,,3.34286487060133,,3.3386156094574995,,3.3342085,762.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.342377570914177,3.3386156094574995,3.3397515521237557,3.3342085,3.338562993352943,3.3342085,3.3436783966764714,3.3342085,0.0050479771796571125,0.0,3.3483491389771367,,2.5068796389710775,2.4648814453899868,2.505773599282999,2.4215342280360206,2.505288050045295,2.4616288441225067,2.5042910650483448,2.418544712911051
